Unnamed: 0,Variety,Freq,d(cm),M%,Density,Attn,Phase,Phase_Corr,Permittivity_real,Permittivity_imaginary,Type,Phase/Attn,Freq*d(cm),Freq*Attn
697,SOUTH DAKOTA,5.0,8.9,13.68,0.8993,10.782,-59.113,-419.113,3.168,0.476,17.34416666666667,-5.482563531812279,44.5,53.91
698,SOUTH DAKOTA,6.0,8.9,13.68,0.8993,12.8413,-136.75,-496.75,3.134,0.469,17.34416666666667,-10.649233333073754,53.400000000000006,77.0478
699,SOUTH DAKOTA,7.0,8.9,13.68,0.8993,14.334,150.338,-569.662,3.089,0.446,17.34416666666667,10.488209850704619,62.300000000000004,100.338
700,SOUTH DAKOTA,8.0,8.9,13.68,0.8993,16.082,72.717,-647.283,3.074,0.437,17.34416666666667,4.521639099614475,71.2,128.656
701,SOUTH DAKOTA,9.0,8.9,13.68,0.8993,17.9239,5.574,-714.426,3.024,0.428,17.34416666666667,0.31098142703317916,80.10000000000001,161.3151
702,SOUTH DAKOTA,10.0,8.9,13.68,0.8993,19.7433,-64.082,-784.082,2.992,0.422,17.34416666666667,-3.24575932088354,89.0,197.43300000000002
703,SOUTH DAKOTA,11.0,8.9,13.68,0.8993,21.4116,-130.329,-850.329,2.957,0.415,17.34416666666667,-6.086840777896094,97.9,235.5276
704,SOUTH DAKOTA,12.0,8.9,13.68,0.8993,23.8764,153.957,-926.043,2.952,0.424,17.34416666666667,6.448082625521435,106.80000000000001,286.5168
705,SOUTH DAKOTA,13.0,8.9,13.68,0.8993,26.7448,81.335,-998.665,2.94,0.437,17.34416666666667,3.0411519248601593,115.7,347.68240000000003
706,SOUTH DAKOTA,14.0,8.9,13.68,0.8993,29.6297,0.872,-1079.128,2.947,0.451,17.34416666666667,0.029429930103916004,124.60000000000001,414.81579999999997
707,SOUTH DAKOTA,5.0,8.9,13.68,0.9278,11.0879,-70.047,-430.047,3.24,0.495,17.34416666666667,-6.31742710522281,44.5,55.439499999999995
708,SOUTH DAKOTA,6.0,8.9,13.68,0.9278,13.2309,-149.37,-509.37,3.203,0.489,17.34416666666667,-11.289481441171803,53.400000000000006,79.3854
709,SOUTH DAKOTA,7.0,8.9,13.68,0.9278,14.751,136.265,-583.735,3.154,0.463,17.34416666666667,9.23767880143719,62.300000000000004,103.25699999999999
710,SOUTH DAKOTA,8.0,8.9,13.68,0.9278,16.4782,56.831,-663.169,3.139,0.451,17.34416666666667,3.4488597055503636,71.2,131.8256
711,SOUTH DAKOTA,9.0,8.9,13.68,0.9278,18.2728,-12.351,-732.351,3.089,0.441,17.34416666666667,-0.6759226828947945,80.10000000000001,164.4552
712,SOUTH DAKOTA,10.0,8.9,13.68,0.9278,20.0873,-84.356,-804.356,3.058,0.436,17.34416666666667,-4.199469316433767,89.0,200.873
713,SOUTH DAKOTA,11.0,8.9,13.68,0.9278,21.9382,-152.769,-872.769,3.023,0.43,17.34416666666667,-6.963606859268309,97.9,241.32019999999997
714,SOUTH DAKOTA,12.0,8.9,13.68,0.9278,24.583,128.958,-951.043,3.019,0.44,17.34416666666667,5.245820282308913,106.80000000000001,294.996
715,SOUTH DAKOTA,13.0,8.9,13.68,0.9278,27.535,53.826,-1026.174,3.007,0.454,17.34416666666667,1.9548211367350645,115.7,357.955
716,SOUTH DAKOTA,5.0,7.7,16.12,0.7582,9.6825,23.486,-336.514,2.968,0.478,17.34416666666667,2.4256132197263107,38.5,48.412499999999994
717,SOUTH DAKOTA,6.0,7.7,16.12,0.7582,11.9033,-39.655,-399.655,2.941,0.488,17.34416666666667,-3.331429099493418,46.2,71.4198
718,SOUTH DAKOTA,7.0,7.7,16.12,0.7582,13.8501,-98.089,-458.089,2.898,0.482,17.34416666666667,-7.082187132222872,53.9,96.9507
719,SOUTH DAKOTA,8.0,7.7,16.12,0.7582,15.8097,-161.77,-521.77,2.89,0.481,17.34416666666667,-10.232325724080788,61.6,126.4776
720,SOUTH DAKOTA,9.0,7.7,16.12,0.7582,17.523,140.275,-579.725,2.861,0.472,17.34416666666667,8.0051931746847,69.3,157.707
721,SOUTH DAKOTA,10.0,7.7,16.12,0.7582,19.3315,79.924,-640.076,2.846,0.468,17.34416666666667,4.134392054418954,77.0,193.315
722,SOUTH DAKOTA,11.0,7.7,16.12,0.7582,20.9151,26.995,-693.005,2.81,0.457,17.34416666666667,1.2906942830777766,84.7,230.06609999999998
723,SOUTH DAKOTA,12.0,7.7,16.12,0.7582,22.4988,-28.902,-748.902,2.789,0.447,17.34416666666667,-1.2846018454317565,92.4,269.9856
724,SOUTH DAKOTA,13.0,7.7,16.12,0.7582,23.8764,-81.844,-801.844,2.763,0.438,17.34416666666667,-3.4278199393543414,100.10000000000001,310.3932
725,SOUTH DAKOTA,14.0,7.7,16.12,0.7582,26.1961,-141.22,-861.22,2.757,0.444,17.34416666666667,-5.390878794935124,107.8,366.7454
726,SOUTH DAKOTA,15.0,7.7,16.12,0.7582,29.1186,165.193,-914.807,2.736,0.461,17.34416666666667,5.673109284100198,115.5,436.779
727,SOUTH DAKOTA,5.0,7.7,16.12,0.8539,10.8122,-16.999,-376.999,3.274,0.56,17.34416666666667,-1.5722054715968996,38.5,54.06100000000001
728,SOUTH DAKOTA,6.0,7.7,16.12,0.8539,13.4733,-86.578,-446.578,3.234,0.579,17.34416666666667,-6.42589417588861,46.2,80.8398
729,SOUTH DAKOTA,7.0,7.7,16.12,0.8539,15.7031,-150.161,-510.161,3.174,0.574,17.34416666666667,-9.562506766179927,53.9,109.92169999999999
730,SOUTH DAKOTA,8.0,7.7,16.12,0.8539,17.7882,141.412,-578.588,3.153,0.566,17.34416666666667,7.949764450590841,61.6,142.3056
731,SOUTH DAKOTA,9.0,7.7,16.12,0.8539,19.4123,79.351,-640.649,3.111,0.545,17.34416666666667,4.087666067390264,69.3,174.71069999999997
732,SOUTH DAKOTA,10.0,7.7,16.12,0.8539,21.0122,13.913,-706.087,3.09,0.529,17.34416666666667,0.6621391382149419,77.0,210.122
733,SOUTH DAKOTA,11.0,7.7,16.12,0.8539,22.4988,-44.738,-764.738,3.049,0.513,17.34416666666667,-1.9884616068412537,84.7,247.4868
734,SOUTH DAKOTA,12.0,7.7,16.12,0.8539,24.437,-106.416,-826.416,3.025,0.507,17.34416666666667,-4.354708024716618,92.4,293.244
735,SOUTH DAKOTA,13.0,7.7,16.12,0.8539,26.3752,-162.654,-882.654,2.989,0.502,17.34416666666667,-6.166929539870788,100.10000000000001,342.8776
736,SOUTH DAKOTA,14.0,7.7,16.12,0.8539,28.8739,135.184,-944.816,2.972,0.511,17.34416666666667,4.681875326852278,107.8,404.2346
737,SOUTH DAKOTA,5.0,7.7,16.12,0.8833,11.6009,-28.405,-388.405,3.361,0.61,17.34416666666667,-2.4485169254109596,38.5,58.00449999999999
738,SOUTH DAKOTA,6.0,7.7,16.12,0.8833,14.334,-100.418,-460.418,3.322,0.624,17.34416666666667,-7.005581135761128,46.2,86.00399999999999
739,SOUTH DAKOTA,7.0,7.7,16.12,0.8833,16.5363,-166.192,-526.192,3.26,0.612,17.34416666666667,-10.050132133548617,53.9,115.75410000000001
740,SOUTH DAKOTA,8.0,7.7,16.12,0.8833,18.4891,123.795,-596.205,3.236,0.597,17.34416666666667,6.695566577064325,61.6,147.9128
741,SOUTH DAKOTA,9.0,7.7,16.12,0.8833,20.0,60.992,-659.008,3.188,0.569,17.34416666666667,3.0496,69.3,180.0
742,SOUTH DAKOTA,10.0,7.7,16.12,0.8833,21.5144,-5.408,-725.408,3.163,0.548,17.34416666666667,-0.2513665266054364,77.0,215.14399999999998
743,SOUTH DAKOTA,11.0,7.7,16.12,0.8833,23.098,-65.789,-785.789,3.121,0.533,17.34416666666667,-2.848255260195688,84.7,254.07799999999997
744,SOUTH DAKOTA,12.0,7.7,16.12,0.8833,25.5145,-129.931,-849.931,3.098,0.535,17.34416666666667,-5.092437633502518,92.4,306.17400000000004
745,SOUTH DAKOTA,13.0,7.7,16.12,0.8833,28.1787,172.233,-907.767,3.059,0.543,17.34416666666667,6.112169830403816,100.10000000000001,366.3231
746,SOUTH DAKOTA,5.0,6.5,18.6,0.736,8.8981,55.079,-304.921,3.152,0.536,17.34416666666667,6.18997314033333,32.5,44.4905
747,SOUTH DAKOTA,6.0,6.5,18.6,0.736,11.4373,1.699,-358.301,3.091,0.569,17.34416666666667,0.1485490456663723,39.0,68.6238
748,SOUTH DAKOTA,7.0,6.5,18.6,0.736,13.6806,-47.357,-407.357,3.021,0.577,17.34416666666667,-3.4616171805330174,45.5,95.7642
749,SOUTH DAKOTA,8.0,6.5,18.6,0.736,16.1934,-102.711,-462.711,3.004,0.597,17.34416666666667,-6.342769276371855,52.0,129.5472
750,SOUTH DAKOTA,9.0,6.5,18.6,0.736,18.9384,-155.198,-515.198,2.975,0.617,17.34416666666667,-8.194884467536856,58.5,170.4456
751,SOUTH DAKOTA,10.0,6.5,18.6,0.736,22.0475,149.899,-570.101,2.961,0.647,17.34416666666667,6.798911441206486,65.0,220.475
752,SOUTH DAKOTA,11.0,6.5,18.6,0.736,24.2934,102.634,-617.366,2.922,0.643,17.34416666666667,4.22476886726436,71.5,267.2274
753,SOUTH DAKOTA,12.0,6.5,18.6,0.736,25.5145,50.335,-669.665,2.91,0.619,17.34416666666667,1.9727997805169608,78.0,306.17400000000004
754,SOUTH DAKOTA,13.0,6.5,18.6,0.736,26.7448,-1.325,-721.325,2.899,0.595,17.34416666666667,-0.04954234094104274,84.5,347.68240000000003
755,SOUTH DAKOTA,14.0,6.5,18.6,0.736,28.8739,-55.896,-775.896,2.895,0.599,17.34416666666667,-1.9358659550666866,91.0,404.2346
756,SOUTH DAKOTA,5.0,6.5,18.6,0.8216,10.2572,17.983,-342.017,3.493,0.652,17.34416666666667,1.7532075030222676,32.5,51.285999999999994
757,SOUTH DAKOTA,6.0,6.5,18.6,0.8216,13.3917,-44.669,-404.669,3.441,0.703,17.34416666666667,-3.3355735268860562,39.0,80.3502
758,SOUTH DAKOTA,7.0,6.5,18.6,0.8216,16.1934,-101.798,-461.798,3.369,0.722,17.34416666666667,-6.286388281645609,45.5,113.3538
759,SOUTH DAKOTA,8.0,6.5,18.6,0.8216,18.786,-165.274,-525.274,3.353,0.731,17.34416666666667,-8.797721707654636,52.0,150.288
760,SOUTH DAKOTA,9.0,6.5,18.6,0.8216,20.7242,133.726,-586.274,3.33,0.715,17.34416666666667,6.452649559452235,58.5,186.5178
761,SOUTH DAKOTA,10.0,6.5,18.6,0.8216,22.7335,68.258,-651.742,3.332,0.705,17.34416666666667,3.00252930696989,65.0,227.33499999999998
762,SOUTH DAKOTA,11.0,6.5,18.6,0.8216,24.583,12.979,-707.021,3.291,0.689,17.34416666666667,0.5279664809014359,71.5,270.413
763,SOUTH DAKOTA,12.0,6.5,18.6,0.8216,26.3752,-40.239,-760.239,3.25,0.673,17.34416666666667,-1.5256377202826896,78.0,316.50239999999997
764,SOUTH DAKOTA,13.0,6.5,18.6,0.8216,27.7443,-88.706,-808.706,3.199,0.649,17.34416666666667,-3.1972693490194386,84.5,360.6759
765,SOUTH DAKOTA,14.0,6.5,18.6,0.8216,29.897,-144.334,-864.334,3.177,0.649,17.34416666666667,-4.827708465732348,91.0,418.558
766,SOUTH DAKOTA,5.0,6.5,18.6,0.8737,11.3727,0.025,-359.975,3.661,0.739,17.34416666666667,0.002198246678449269,32.5,56.8635
767,SOUTH DAKOTA,6.0,6.5,18.6,0.8737,14.7036,-65.273,-425.273,3.6,0.791,17.34416666666667,-4.439252972061264,39.0,88.2216
768,SOUTH DAKOTA,7.0,6.5,18.6,0.8737,17.5885,-124.919,-484.919,3.52,0.804,17.34416666666667,-7.102311169229894,45.5,123.1195
769,SOUTH DAKOTA,8.0,6.5,18.6,0.8737,20.1755,168.777,-551.223,3.502,0.804,17.34416666666667,8.365443235607543,52.0,161.404
770,SOUTH DAKOTA,9.0,6.5,18.6,0.8737,22.0475,105.279,-614.721,3.475,0.776,17.34416666666667,4.775099217598367,58.5,198.4275
771,SOUTH DAKOTA,10.0,6.5,18.6,0.8737,23.8764,37.271,-682.729,3.476,0.756,17.34416666666667,1.5609974703054061,65.0,238.764
772,SOUTH DAKOTA,11.0,6.5,18.6,0.8737,25.6799,-20.586,-740.586,3.432,0.737,17.34416666666667,-0.801638635664469,71.5,282.4789
773,SOUTH DAKOTA,12.0,6.5,18.6,0.8737,27.9588,-76.163,-796.163,3.386,0.728,17.34416666666667,-2.724115484212484,78.0,335.5056
774,SOUTH DAKOTA,13.0,6.5,18.6,0.8737,29.6297,-125.322,-845.322,3.325,0.708,17.34416666666667,-4.229607454682295,84.5,385.1861
775,SOUTH DAKOTA,6.0,4.4,20.9,0.6873,8.4502,108.163,-251.837,3.191,0.631,17.34416666666667,12.800052069773495,26.400000000000002,50.7012
776,SOUTH DAKOTA,7.0,4.4,20.9,0.6873,9.7623,75.392,-284.608,3.103,0.616,17.34416666666667,7.722770248814316,30.800000000000004,68.3361
777,SOUTH DAKOTA,8.0,4.4,20.9,0.6873,11.4698,38.735,-321.265,3.068,0.63,17.34416666666667,3.377129505309596,35.2,91.7584
778,SOUTH DAKOTA,9.0,4.4,20.9,0.6873,13.2309,7.255,-352.745,3.002,0.641,17.34416666666667,0.548337603639964,39.6,119.0781
779,SOUTH DAKOTA,10.0,4.4,20.9,0.6873,14.8945,-25.344,-385.344,2.958,0.644,17.34416666666667,-1.7015676927724999,44.0,148.945
780,SOUTH DAKOTA,11.0,4.4,20.9,0.6873,16.4205,-57.02,-417.02,2.917,0.64,17.34416666666667,-3.4724886574708442,48.400000000000006,180.62550000000002
781,SOUTH DAKOTA,12.0,4.4,20.9,0.6873,18.3443,-91.772,-451.772,2.898,0.653,17.34416666666667,-5.002752898720583,52.800000000000004,220.1316
782,SOUTH DAKOTA,13.0,4.4,20.9,0.6873,20.0873,-124.008,-484.008,2.87,0.659,17.34416666666667,-6.173452878186715,57.2,261.1349
783,SOUTH DAKOTA,14.0,4.4,20.9,0.6873,22.3837,-161.588,-521.588,2.869,0.681,17.34416666666667,-7.219003113873041,61.60000000000001,313.3718
784,SOUTH DAKOTA,15.0,4.4,20.9,0.6873,25.3521,164.417,-555.583,2.851,0.717,17.34416666666667,6.485340464892455,66.0,380.2815
785,SOUTH DAKOTA,16.0,4.4,20.9,0.6873,28.4043,134.368,-585.632,2.818,0.752,17.34416666666667,4.730551360181381,70.4,454.4688
786,SOUTH DAKOTA,6.0,4.4,20.9,0.7688,9.3449,78.353,-281.647,3.531,0.735,17.34416666666667,8.38457340367473,26.400000000000002,56.0694
787,SOUTH DAKOTA,7.0,4.4,20.9,0.7688,10.9336,42.373,-317.627,3.419,0.725,17.34416666666667,3.8754847442745297,30.800000000000004,76.5352
788,SOUTH DAKOTA,8.0,4.4,20.9,0.7688,12.7278,2.532,-357.468,3.369,0.734,17.34416666666667,0.19893461556592656,35.2,101.8224
789,SOUTH DAKOTA,9.0,4.4,20.9,0.7688,14.6097,-32.774,-392.774,3.295,0.74,17.34416666666667,-2.243304106176034,39.6,131.4873
790,SOUTH DAKOTA,10.0,4.4,20.9,0.7688,16.4782,-69.586,-429.586,3.247,0.746,17.34416666666667,-4.222912696775133,44.0,164.782
791,SOUTH DAKOTA,11.0,4.4,20.9,0.7688,18.1316,-104.793,-464.793,3.198,0.743,17.34416666666667,-5.77957819497452,48.400000000000006,199.4476
792,SOUTH DAKOTA,12.0,4.4,20.9,0.7688,20.2646,-143.44,-503.44,3.176,0.758,17.34416666666667,-7.078353384720152,52.800000000000004,243.17520000000002
793,SOUTH DAKOTA,13.0,4.4,20.9,0.7688,22.2702,-178.403,-538.403,3.138,0.764,17.34416666666667,-8.01083959730941,57.2,289.51259999999996
794,SOUTH DAKOTA,14.0,4.4,20.9,0.7688,24.437,141.547,-578.454,3.13,0.779,17.34416666666667,5.792323116585505,61.60000000000001,342.118
795,SOUTH DAKOTA,15.0,4.4,20.9,0.7688,27.3306,103.777,-616.223,3.11,0.808,17.34416666666667,3.7970992221173336,66.0,409.959
796,SOUTH DAKOTA,5.0,4.4,20.9,0.8277,8.1565,100.893,-259.107,3.885,0.807,17.34416666666667,12.369643842334336,22.0,40.7825
797,SOUTH DAKOTA,6.0,4.4,20.9,0.8277,10.5449,58.156,-301.844,3.765,0.858,17.34416666666667,5.515083120750315,26.400000000000002,63.269400000000005
798,SOUTH DAKOTA,7.0,4.4,20.9,0.8277,12.432,20.551,-339.449,3.631,0.85,17.34416666666667,1.6530727155727154,30.800000000000004,87.024
799,SOUTH DAKOTA,8.0,4.4,20.9,0.8277,14.4249,-20.849,-380.849,3.565,0.858,17.34416666666667,-1.445347974682667,35.2,115.3992
800,SOUTH DAKOTA,9.0,4.4,20.9,0.8277,16.4782,-57.688,-417.688,3.478,0.861,17.34416666666667,-3.500867813232028,39.6,148.30380000000002
801,SOUTH DAKOTA,10.0,4.4,20.9,0.8277,18.5624,-96.015,-456.015,3.419,0.865,17.34416666666667,-5.172553118131276,44.0,185.624
802,SOUTH DAKOTA,11.0,4.4,20.9,0.8277,20.4455,-133.329,-493.329,3.367,0.857,17.34416666666667,-6.521190482013157,48.400000000000006,224.9005
803,SOUTH DAKOTA,12.0,4.4,20.9,0.8277,22.8534,-174.993,-534.993,3.345,0.878,17.34416666666667,-7.657197616109637,52.800000000000004,274.24080000000004
804,SOUTH DAKOTA,13.0,4.4,20.9,0.8277,25.3521,148.791,-571.209,3.298,0.892,17.34416666666667,5.868981267823967,57.2,329.5773
805,SOUTH DAKOTA,14.0,4.4,20.9,0.8277,27.7443,108.53,-611.47,3.278,0.902,17.34416666666667,3.9117944947250427,61.60000000000001,388.42019999999997
